"Name","State","Notes","User","Tags","Created","Runtime","Sweep","dataset.cache_data","dataset.data_dir","dataset.dev","dataset.experiment","dataset.patch_overlap","dataset.patch_size","dataset.project","dataset.queue_length","dataset.rescale_factor","dataset.samples_per_volume","dataset.test","dataset.train","dataset.unlabeled_dataset","dataset.use_patches","model_opts.arch","model_opts.args.arch","model_opts.args.binary_split","model_opts.args.classification_loss","model_opts.args.encoder_name","model_opts.args.encoder_weights","model_opts.args.inchannels","model_opts.args.net_depth","model_opts.args.outchannels","model_opts.name","train_par.batch_size","train_par.devices","train_par.early_stopping_flag","train_par.epochs","train_par.eval_threshold","train_par.gpu_to_use","train_par.loss_opts.args.alpha","train_par.loss_opts.args.beta","train_par.loss_opts.args.gamma","train_par.loss_opts.args.gamma_class","train_par.loss_opts.args.gamma_close","train_par.loss_opts.args.gamma_mom","train_par.loss_opts.args.gamma_round","train_par.loss_opts.args.gamma_topo","train_par.loss_opts.args.weight","train_par.loss_opts.name","train_par.lr","train_par.num_classes","train_par.optimizer.name","train_par.patience","train_par.profiler","train_par.random_seed","train_par.results_model_filename","train_par.results_path","train_par.scheduler.name","train_par.strategy","train_par.weight_decay","train_par.workers","epoch","train_dataset_acc","train_dataset_acc_benign","train_dataset_acc_malignant","train_dataset_f1","train_dataset_f1_benign","train_dataset_f1_malignant","train_dataset_iou","train_dataset_iou_benign","train_dataset_iou_malignant","train_per_image_acc","train_per_image_acc_benign","train_per_image_acc_malignant","train_per_image_f1","train_per_image_f1_benign","train_per_image_f1_malignant","train_per_image_iou","train_per_image_iou_benign","train_per_image_iou_malignant","trainer/global_step","valid_dataset_acc","valid_dataset_acc_benign","valid_dataset_acc_malignant","valid_dataset_f1","valid_dataset_f1_benign","valid_dataset_f1_malignant","valid_dataset_iou","valid_dataset_iou_benign","valid_dataset_iou_malignant","valid_per_image_acc","valid_per_image_acc_benign","valid_per_image_acc_malignant","valid_per_image_f1","valid_per_image_f1_benign","valid_per_image_f1_malignant","valid_per_image_iou","valid_per_image_iou_benign","valid_per_image_iou_malignant","test_dataset_acc","test_dataset_acc_benign","test_dataset_acc_malignant","test_dataset_f1","test_dataset_f1_benign","test_dataset_f1_malignant","test_dataset_iou","test_dataset_iou_benign","test_dataset_iou_malignant","test_per_image_acc","test_per_image_acc_benign","test_per_image_acc_malignant","test_per_image_f1","test_per_image_f1_benign","test_per_image_f1_malignant","test_per_image_iou","test_per_image_iou_benign","test_per_image_iou_malignant"
"_uncorrected_lm_r1_deeplabv3plus","finished","-","","","2025-05-21T23:08:17.000Z","352","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/validation_lm.csv","","0","64","NETs unlabel splitted","100","128","10","/data/GitHub/first_year_exam/data/test_lm.csv","/data/GitHub/first_year_exam/data/train_lm.csv","true","false","deeplabv3plus","PSPNet","false","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_uncorrected_lm_r1_deeplabv3plus","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","163","0.9980396032333374","","","0.9877581000328064","","","0.9758154153823853","","","0.9980395436286926","","","0.9720723628997804","","","0.9559181928634644","","","163","0.8781423568725586","","","0.4305870831012726","","","0.27473676204681396","","","0.8781423568725586","","","0.4316425025463104","","","0.31759732961654663","","","0.8904707431793213","","","0.4664808213710785","","","0.3067827522754669","","","0.8904706835746765","","","0.462723970413208","","","0.3420872092247009","",""
"_uncorrected_lm_r1_unet","finished","-","","","2025-05-21T23:04:02.000Z","244","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/validation_lm.csv","","0","64","NETs unlabel splitted","100","128","10","/data/GitHub/first_year_exam/data/test_lm.csv","/data/GitHub/first_year_exam/data/train_lm.csv","true","false","unet","PSPNet","false","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_uncorrected_lm_r1_unet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","109","0.9973799586296082","","","0.98366117477417","","","0.967851996421814","","","0.9973799586296082","","","0.9617722034454346","","","0.9443899393081664","","","109","0.8837834000587463","","","0.4768274426460266","","","0.3133730888366699","","","0.8837834000587463","","","0.46230387687683105","","","0.3457052707672119","","","0.8939152359962463","","","0.49761515855789185","","","0.3329619765281677","","","0.8939152359962463","","","0.4865915179252625","","","0.3665265738964081","",""
"_uncorrected_lm_r1_unetplusplus","finished","-","","","2025-05-21T22:58:43.000Z","308","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/validation_lm.csv","","0","64","NETs unlabel splitted","100","128","10","/data/GitHub/first_year_exam/data/test_lm.csv","/data/GitHub/first_year_exam/data/train_lm.csv","true","false","unetplusplus","PSPNet","false","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_uncorrected_lm_r1_unetplusplus","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","141","0.9976396560668944","","","0.9852252006530762","","","0.9708882570266724","","","0.9976396560668944","","","0.962116003036499","","","0.9452788829803468","","","141","0.882761538028717","","","0.49096912145614624","","","0.3259323835372925","","","0.882761538028717","","","0.4789043068885803","","","0.35685035586357117","","","0.895479679107666","","","0.5152837038040161","","","0.3499317169189453","","","0.895479679107666","","","0.4969506859779358","","","0.3730938732624054","",""
"_uncorrected_lm_r1_manet","finished","-","","","2025-05-21T22:55:22.000Z","189","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/validation_lm.csv","","0","64","NETs unlabel splitted","100","128","10","/data/GitHub/first_year_exam/data/test_lm.csv","/data/GitHub/first_year_exam/data/train_lm.csv","true","false","manet","PSPNet","false","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_uncorrected_lm_r1_manet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","82","0.996829390525818","","","0.9798972606658936","","","0.9606361985206604","","","0.9968293309211732","","","0.9566527605056764","","","0.9347875118255616","","","82","0.8848433494567871","","","0.47036343812942505","","","0.3078574538230896","","","0.8848433494567871","","","0.4541904926300049","","","0.341455340385437","","","0.8981972932815552","","","0.5147304534912109","","","0.3494987487792969","","","0.8981972932815552","","","0.4866954088211059","","","0.36537790298461914","",""
"_uncorrected_lm_r1_pspnet","finished","-","","","2025-05-21T22:51:09.000Z","241","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/validation_lm.csv","","0","64","NETs unlabel splitted","100","128","10","/data/GitHub/first_year_exam/data/test_lm.csv","/data/GitHub/first_year_exam/data/train_lm.csv","true","false","pspnet","PSPNet","false","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_uncorrected_lm_r1_pspnet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","108","0.9972124099731444","","","0.9813637733459472","","","0.9634596705436708","","","0.9972123503684998","","","0.9591575264930724","","","0.939488172531128","","","108","0.886258602142334","","","0.49400728940963745","","","0.32826387882232666","","","0.886258602142334","","","0.47719281911849976","","","0.35910409688949585","","","0.8971062898635864","","","0.5171642303466797","","","0.3515664339065552","","","0.8971062302589417","","","0.4981359839439392","","","0.3756668269634247","",""
"_uncorrected_lb_r1_deeplabv3plus","finished","-","","","2025-05-21T22:47:54.000Z","183","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/validation_lb.csv","","0","64","NETs unlabel splitted","100","128","10","/data/GitHub/first_year_exam/data/test_lb.csv","/data/GitHub/first_year_exam/data/train_lb.csv","true","false","deeplabv3plus","PSPNet","false","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_uncorrected_lb_r1_deeplabv3plus","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","78","0.9953842163085938","","","0.9774152040481568","","","0.9558963775634766","","","0.9953840970993042","","","0.9546453952789308","","","0.9250527024269104","","","78","0.941125988960266","","","0.6115235090255737","","","0.4407075047492981","","","0.9411259293556212","","","0.5550259351730347","","","0.46986937522888184","","","0.9596672058105468","","","0.6795991659164429","","","0.5156123042106628","","","0.9596672058105468","","","0.6169463396072388","","","0.5109617710113525","",""
"_uncorrected_lb_r1_unet","finished","-","","","2025-05-21T22:44:41.000Z","182","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/validation_lb.csv","","0","64","NETs unlabel splitted","100","128","10","/data/GitHub/first_year_exam/data/test_lb.csv","/data/GitHub/first_year_exam/data/train_lb.csv","true","false","unet","PSPNet","false","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_uncorrected_lb_r1_unet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","78","0.9954230785369872","","","0.9776085019111632","","","0.956263542175293","","","0.9954229593276978","","","0.9556031227111816","","","0.926140546798706","","","78","0.9413821697235109","","","0.6126086711883545","","","0.4417053163051605","","","0.9413821697235109","","","0.5541677474975586","","","0.4688200354576111","","","0.9595901966094972","","","0.6811603307723999","","","0.5179123282432556","","","0.9595901966094972","","","0.6108740568161011","","","0.5037617087364197","",""
"_uncorrected_lb_r1_unetplusplus","finished","-","","","2025-05-21T22:41:24.000Z","185","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/validation_lb.csv","","0","64","NETs unlabel splitted","100","128","10","/data/GitHub/first_year_exam/data/test_lb.csv","/data/GitHub/first_year_exam/data/train_lb.csv","true","false","unetplusplus","PSPNet","false","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_uncorrected_lb_r1_unetplusplus","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","79","0.9952737092971802","","","0.9769117832183838","","","0.9548901319503784","","","0.9952737092971802","","","0.948708176612854","","","0.9149662256240844","","","79","0.9377808570861816","","","0.6080487966537476","","","0.43697378039360046","","","0.9377808570861816","","","0.5495020151138306","","","0.4592140913009643","","","0.9554771184921264","","","0.6672936081886292","","","0.502331018447876","","","0.9554771184921264","","","0.6031163930892944","","","0.49325335025787354","",""
"_uncorrected_lb_r1_manet","finished","-","","","2025-05-21T22:37:51.000Z","201","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/validation_lb.csv","","0","64","NETs unlabel splitted","100","128","10","/data/GitHub/first_year_exam/data/test_lb.csv","/data/GitHub/first_year_exam/data/train_lb.csv","true","false","manet","PSPNet","false","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_uncorrected_lb_r1_manet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","88","0.9958834052085876","","","0.9797983169555664","","","0.9604125022888184","","","0.9958833456039428","","","0.9598472118377686","","","0.9339070320129396","","","88","0.9423316717147828","","","0.622165858745575","","","0.4515625834465027","","","0.942331612110138","","","0.5748016834259033","","","0.4910188317298889","","","0.9628320336341858","","","0.6959385871887207","","","0.5341385006904602","","","0.962831974029541","","","0.6153175234794617","","","0.5069262981414795","",""
"_uncorrected_lb_r1_pspnet","finished","-","","","2025-05-21T22:34:22.000Z","197","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/validation_lb.csv","","0","64","NETs unlabel splitted","100","128","10","/data/GitHub/first_year_exam/data/test_lb.csv","/data/GitHub/first_year_exam/data/train_lb.csv","true","false","pspnet","PSPNet","false","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_uncorrected_lb_r1_pspnet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","87","0.9954684972763062","","","0.9766914248466492","","","0.954503059387207","","","0.9954683780670166","","","0.9524635672569276","","","0.921989917755127","","","87","0.9391539096832277","","","0.6202859878540039","","","0.4495868682861328","","","0.9391539096832277","","","0.5645186305046082","","","0.4766350686550141","","","0.9596019983291626","","","0.6858549118041992","","","0.5224112272262573","","","0.9596019983291626","","","0.6018319129943848","","","0.48752322793006897","",""
"_uncorrected_nl_r3_deeplabv3plus","finished","-","","","2025-05-21T03:47:11.000Z","146","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/validation_nl.csv","","0","64","NETs unlabel splitted","100","128","10","/data/GitHub/first_year_exam/data/test_nl.csv","/data/GitHub/first_year_exam/data/train_nl.csv","true","false","deeplabv3plus","PSPNet","true","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_uncorrected_nl_r3_deeplabv3plus","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","61","0.9959097504615784","0.9975517392158508","0.9929907321929932","0.9741052985191344","0.9701615571975708","0.97577166557312","0.9495178461074828","0.9420920610427856","0.9526976346969604","0.9959098100662231","0.9975517392158508","0.9929907321929932","0.9517548084259032","0.959799349308014","0.9374535083770752","0.917595386505127","0.9241816997528076","0.90588641166687","61","0.928853154182434","0.9586389064788818","0.8898543119430542","0.5126403570175171","0.5334224700927734","0.5060287714004517","0.3527970612049103","0.36689507961273193","0.35018715262413025","0.928853154182434","0.9586389064788818","0.889854371547699","0.538994550704956","0.6012274622917175","0.46266019344329834","0.4185442328453064","0.4787183403968811","0.34487634897232056","0.919717013835907","0.963556170463562","0.8537517786026001","0.4873829483985901","0.6831472516059875","0.33155256509780884","0.32247161865234375","0.5213571190834045","0.1990373730659485","0.919717013835907","0.9635562300682068","0.8537517786026001","0.45877742767333984","0.5831333994865417","0.2803140878677368","0.3594818711280823","0.4773866534233093","0.19432160258293152"
"_uncorrected_nl_r3_unet","finished","-","","","2025-05-21T03:42:57.000Z","243","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/validation_nl.csv","","0","64","NETs unlabel splitted","100","128","10","/data/GitHub/first_year_exam/data/test_nl.csv","/data/GitHub/first_year_exam/data/train_nl.csv","true","false","unet","PSPNet","true","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_uncorrected_nl_r3_unet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","108","0.9976917505264282","0.9987292885780334","0.9958337545394896","0.9853190183639526","0.9847490191459656","0.9855912327766418","0.9710649251937866","0.9699568152427672","0.9715948104858398","0.9976916313171388","0.9987292885780334","0.9958337545394896","0.9743144512176514","0.974258542060852","0.9745997190475464","0.950775146484375","0.9503134489059448","0.9518826007843018","108","0.9303203225135804","0.9541459679603576","0.8986683487892151","0.5745062828063965","0.5467401742935181","0.5903624892234802","0.409672737121582","0.3827197551727295","0.42605140805244446","0.9303202629089355","0.9541460275650024","0.8986684083938599","0.5619204044342041","0.5774384140968323","0.5427603125572205","0.4309996962547302","0.44753339886665344","0.41149652004241943","0.9165679812431335","0.9615046977996826","0.8495770692825317","0.5181638598442078","0.6964209675788879","0.38027477264404297","0.34995007514953613","0.5370146036148071","0.23492221534252167","0.9165679216384888","0.9615046977996826","0.8495771288871765","0.5040910840034485","0.6082156896591187","0.3549078106880188","0.3939770460128784","0.4959688186645508","0.2503316402435303"
"_uncorrected_nl_r3_unetplusplus","finished","-","","","2025-05-21T03:40:06.000Z","159","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/validation_nl.csv","","0","64","NETs unlabel splitted","100","128","10","/data/GitHub/first_year_exam/data/test_nl.csv","/data/GitHub/first_year_exam/data/train_nl.csv","true","false","unetplusplus","PSPNet","true","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","0.5","0.5","0.5","0.05","0.1","0.05","0.05","0.05","0.1","tversky","0.001","2","adamw","40","false","default","/data/GitHub/first_year_exam/results/_uncorrected_nl_r3_unetplusplus","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","67","0.9950286149978638","0.995875120162964","0.9935237169265748","0.9691078066825868","0.953145146369934","0.9774839878082277","0.9401254653930664","0.9112567901611328","0.9559708833694458","0.9950286149978638","0.9958750605583192","0.9935238361358644","0.951607584953308","0.9582509994506836","0.9397971034049988","0.9192584156990052","0.9243553280830384","0.9101972579956056","67","0.9342658519744872","0.9614732265472412","0.8978900909423828","0.5747376084327698","0.5874512195587158","0.5684938430786133","0.4098733961582184","0.4217306673526764","0.4039962887763977","0.9342658519744872","0.9614732265472412","0.8978900909423828","0.5725927948951721","0.6196109652519226","0.5114648342132568","0.44763419032096863","0.4962247610092163","0.3861575126647949","0.9184998273849488","0.966000199317932","0.8473509550094604","0.5164139866828918","0.7182328701019287","0.35774004459381104","0.3487648367881775","0.5661090612411499","0.21811707317829132","0.918499767780304","0.9660002589225768","0.8473508954048157","0.4920490384101868","0.6160586476325989","0.3176918625831604","0.38851165771484375","0.5120303630828857","0.21786966919898987"
