"Name","State","Notes","User","Tags","Created","Runtime","Sweep","dataset.cache_data","dataset.data_dir","dataset.dev","dataset.experiment","dataset.patch_overlap","dataset.patch_size","dataset.project","dataset.queue_length","dataset.rescale_factor","dataset.samples_per_volume","dataset.test","dataset.train","dataset.unlabeled_dataset","dataset.use_patches","model_opts.arch","model_opts.args.arch","model_opts.args.classification_loss","model_opts.args.encoder_name","model_opts.args.encoder_weights","model_opts.args.inchannels","model_opts.args.net_depth","model_opts.args.outchannels","model_opts.name","train_par.batch_size","train_par.devices","train_par.early_stopping_flag","train_par.epochs","train_par.eval_threshold","train_par.gpu_to_use","train_par.loss_opts.args.alpha","train_par.loss_opts.args.gamma","train_par.loss_opts.args.weight","train_par.loss_opts.name","train_par.lr","train_par.num_classes","train_par.optimizer.name","train_par.patience","train_par.profiler","train_par.random_seed","train_par.results_model_filename","train_par.results_path","train_par.scheduler.name","train_par.strategy","train_par.weight_decay","train_par.workers","epoch","test_dataset_acc","test_dataset_f1","test_dataset_iou","test_per_image_acc","test_per_image_f1","test_per_image_iou","train_dataset_acc","train_dataset_f1","train_dataset_iou","train_per_image_acc","train_per_image_f1","train_per_image_iou","trainer/global_step","valid_dataset_acc","valid_dataset_f1","valid_dataset_iou","valid_per_image_acc","valid_per_image_f1","valid_per_image_iou"
"experiment1_data_corrected_wo_annotation_r1_unetplusplus","finished","-","","","2025-05-19T02:01:42.000Z","57","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/validation.csv","experiment1","0","64","NETs unlabel","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/train.csv","true","false","unetplusplus","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_data_corrected_wo_annotation_r1_unetplusplus","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","19","0.8934056758880615","0.0825967788696289","0.043440014123916626","0.8934056758880615","0.18523326516151428","0.13559183478355408","0.9742922782897948","0.8775607943534851","0.7819617986679077","0.97429221868515","0.7985541224479675","0.6978520154953003","19","0.8975940942764282","0.0681489109992981","0.03566926717758179","0.8975940942764282","0.16515421867370603","0.11532407253980637"
"experiment1_data_corrected_wo_annotation_r1_manet","finished","-","","","2025-05-19T02:00:32.000Z","58","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/validation.csv","experiment1","0","64","NETs unlabel","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/train.csv","true","false","manet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_data_corrected_wo_annotation_r1_manet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","19","0.9082115292549132","0.30940741300582886","0.18435584008693695","0.908211588859558","0.2952258288860321","0.22297441959381104","0.972534477710724","0.867403507232666","0.7659990787506104","0.9725344181060792","0.7791110277175903","0.6736594438552856","19","0.9064855575561525","0.25956249237060547","0.1506570428609848","0.9064855575561525","0.27212387323379517","0.1897052377462387"
"experiment1_data_corrected_wo_annotation_r1_pspnet","finished","-","","","2025-05-19T01:59:22.000Z","58","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/validation.csv","experiment1","0","64","NETs unlabel","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_wo_annotation/train.csv","true","false","pspnet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_data_corrected_wo_annotation_r1_pspnet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","19","0.8949164152145386","0.10853628814220428","0.05808504670858383","0.8949163556098938","0.21383598446846008","0.15329253673553467","0.9698824882507324","0.8553909063339233","0.7475765943527222","0.9698824882507324","0.7874306440353394","0.6817851662635803","19","0.8983992338180542","0.09636536985635756","0.051471397280693054","0.8983992338180542","0.19335860013961792","0.13481630384922028"
"experiment1_data_corrected_w_annotation_r1_deeplabv3plus","finished","-","","","2025-05-19T01:58:16.000Z","55","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/validation.csv","experiment1","0","64","NETs unlabel","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/train.csv","true","false","deeplabv3plus","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_data_corrected_w_annotation_r1_deeplabv3plus","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","18","0.9064657688140868","0.232389435172081","0.1314881592988968","0.9064657688140868","0.3201773166656494","0.24996906518936157","0.984282374382019","0.9077731370925904","0.8311227560043335","0.9842822551727296","0.8447449207305908","0.7623283863067627","18","0.9058372974395752","0.25394853949546814","0.146367609500885","0.9058372974395752","0.3676655888557434","0.29303431510925293"
"experiment1_data_corrected_w_annotation_r1_unet","finished","-","","","2025-05-19T01:57:09.000Z","55","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/validation.csv","experiment1","0","64","NETs unlabel","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/train.csv","true","false","unet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_data_corrected_w_annotation_r1_unet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","18","0.9060351848602296","0.22885990142822263","0.1292969435453415","0.9060351252555848","0.30336838960647583","0.23616644740104675","0.9843945503234864","0.9083783030509948","0.8321377635002136","0.9843945503234864","0.8459293842315674","0.7635283470153809","18","0.9051920175552368","0.24312640726566315","0.13912555575370789","0.9051920175552368","0.34743964672088623","0.27507418394088745"
"experiment1_data_corrected_w_annotation_r1_unetplusplus","finished","-","","","2025-05-19T01:56:02.000Z","55","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/validation.csv","experiment1","0","64","NETs unlabel","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/train.csv","true","false","unetplusplus","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_data_corrected_w_annotation_r1_unetplusplus","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","18","0.9072721004486084","0.24641434848308563","0.1405847668647766","0.9072720408439636","0.3397693634033203","0.26662784814834595","0.9836987257003784","0.9040487408638","0.824906587600708","0.9836987257003784","0.838065505027771","0.7545244693756104","18","0.9060222506523132","0.2575399577617645","0.148820698261261","0.9060221910476683","0.3749569356441498","0.30128946900367737"
"experiment1_data_corrected_w_annotation_r1_manet","finished","-","","","2025-05-19T01:54:56.000Z","55","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/validation.csv","experiment1","0","64","NETs unlabel","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/train.csv","true","false","manet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_data_corrected_w_annotation_r1_manet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","18","0.9054978489875792","0.2163649946451187","0.12130610644817352","0.9054977893829346","0.31217461824417114","0.24403896927833557","0.984322190284729","0.9079385995864868","0.8313994407653809","0.9843221306800842","0.8445690870285034","0.7622860670089722","18","0.9041000008583068","0.2283498048782349","0.12944382429122925","0.9041000008583068","0.3563169836997986","0.2822435796260834"
"experiment1_data_corrected_w_annotation_r1_pspnet","finished","-","","","2025-05-19T01:53:50.000Z","55","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/validation.csv","experiment1","0","64","NETs unlabel","100","128","10","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/test.csv","/data/GitHub/first_year_exam/data/data_corrected_w_annotation/train.csv","true","false","pspnet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_data_corrected_w_annotation_r1_pspnet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","18","0.907950758934021","0.2700766921043396","0.15618190169334412","0.907950758934021","0.34516799449920654","0.27214306592941284","0.9839644432067872","0.905990719795227","0.8281506896018982","0.983964502811432","0.8462961912155151","0.7603279948234558","18","0.9069995880126952","0.28068146109580994","0.16368740797042847","0.9069995880126952","0.3774230480194092","0.2973536252975464"
"experiment1_data_uncorrected_r1_deeplabv3plus","finished","-","","","2025-05-19T01:52:25.000Z","73","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_uncorrected/validation.csv","experiment1","0","64","NETs unlabel","100","128","10","/data/GitHub/first_year_exam/data/data_uncorrected/test.csv","/data/GitHub/first_year_exam/data/data_uncorrected/train.csv","true","false","deeplabv3plus","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_data_uncorrected_r1_deeplabv3plus","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","26","0.9232128858566284","0.379399061203003","0.2346162050962448","0.9232128858566284","0.4953740239143371","0.39748460054397583","0.9870836734771729","0.9287154674530028","0.8672724962234497","0.9870836734771729","0.8705246448516846","0.7979465126991272","26","0.9110697507858276","0.3735809922218323","0.23049932718276975","0.9110696911811828","0.41868358850479126","0.32646095752716064"
"experiment1_data_uncorrected_r1_unet","finished","-","","","2025-05-19T01:50:42.000Z","92","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_uncorrected/validation.csv","experiment1","0","64","NETs unlabel","100","128","10","/data/GitHub/first_year_exam/data/data_uncorrected/test.csv","/data/GitHub/first_year_exam/data/data_uncorrected/train.csv","true","false","unet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_data_uncorrected_r1_unet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","36","0.9234400391578674","0.3733307719230652","0.2295355200767517","0.9234400391578674","0.4916687309741974","0.4014374613761902","0.9911671876907348","0.95146244764328","0.907633662223816","0.9911671876907348","0.9090873599052428","0.8577529788017273","36","0.910988450050354","0.3707984685897827","0.22912095487117767","0.910988450050354","0.4261481761932373","0.33277589082717896"
"experiment1_data_uncorrected_r1_unetplusplus","finished","-","","","2025-05-19T01:48:59.000Z","92","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_uncorrected/validation.csv","experiment1","0","64","NETs unlabel","100","128","10","/data/GitHub/first_year_exam/data/data_uncorrected/test.csv","/data/GitHub/first_year_exam/data/data_uncorrected/train.csv","true","false","unetplusplus","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_data_uncorrected_r1_unetplusplus","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","36","0.9238414168357848","0.36860913038253784","0.2259543091058731","0.92384135723114","0.4820369780063629","0.39744460582733154","0.991201639175415","0.9516726732254028","0.9080166816711426","0.991201639175415","0.9088424444198608","0.857130765914917","36","0.9112372994422911","0.3717342317104339","0.2307922840118408","0.911237359046936","0.4052386581897736","0.3202592730522156"
"experiment1_data_uncorrected_r1_manet","finished","-","","","2025-05-19T01:47:16.000Z","91","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_uncorrected/validation.csv","experiment1","0","64","NETs unlabel","100","128","10","/data/GitHub/first_year_exam/data/data_uncorrected/test.csv","/data/GitHub/first_year_exam/data/data_uncorrected/train.csv","true","false","manet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_data_uncorrected_r1_manet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","36","0.9218310713768004","0.33265379071235657","0.1995710730552673","0.9218310117721558","0.46160033345222473","0.3747228384017944","0.9912111759185792","0.9516221284866332","0.9079155921936036","0.9912111759185792","0.9083276987075806","0.8565354943275452","36","0.9088242053985596","0.3357655704021454","0.2030619978904724","0.9088242053985596","0.3761517107486725","0.2960570454597473"
"experiment1_data_uncorrected_r1_pspnet","finished","-","","","2025-05-19T01:45:34.000Z","90","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/data_uncorrected/validation.csv","experiment1","0","64","NETs unlabel","100","128","10","/data/GitHub/first_year_exam/data/data_uncorrected/test.csv","/data/GitHub/first_year_exam/data/data_uncorrected/train.csv","true","false","pspnet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_data_uncorrected_r1_pspnet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","36","0.9250357151031494","0.3998404145240784","0.24993270635604856","0.9250357151031494","0.5051436424255371","0.413151890039444","0.9910341501235962","0.9507732391357422","0.906401753425598","0.9910341501235962","0.9082368612289428","0.8562866449356079","36","0.915711522102356","0.4272329807281494","0.27316540479660034","0.915711522102356","0.4611704349517822","0.36176079511642456"
