"Name","State","Notes","User","Tags","Created","Runtime","Sweep","dataset.cache_data","dataset.data_dir","dataset.dev","dataset.experiment","dataset.patch_overlap","dataset.patch_size","dataset.project","dataset.queue_length","dataset.rescale_factor","dataset.samples_per_volume","dataset.test","dataset.train","dataset.unlabeled_dataset","dataset.use_patches","model_opts.arch","model_opts.args.arch","model_opts.args.classification_loss","model_opts.args.encoder_name","model_opts.args.encoder_weights","model_opts.args.inchannels","model_opts.args.net_depth","model_opts.args.outchannels","model_opts.name","train_par.batch_size","train_par.devices","train_par.early_stopping_flag","train_par.epochs","train_par.eval_threshold","train_par.gpu_to_use","train_par.loss_opts.args.alpha","train_par.loss_opts.args.gamma","train_par.loss_opts.args.weight","train_par.loss_opts.name","train_par.lr","train_par.num_classes","train_par.optimizer.name","train_par.patience","train_par.profiler","train_par.random_seed","train_par.results_model_filename","train_par.results_path","train_par.scheduler.name","train_par.strategy","train_par.weight_decay","train_par.workers","train_par.loss_opts.args.beta","train_par.loss_opts.args.gamma_class","train_par.loss_opts.args.gamma_close","train_par.loss_opts.args.gamma_mom","train_par.loss_opts.args.gamma_round","train_par.loss_opts.args.gamma_topo","epoch","test_dataset_acc","test_dataset_f1","test_dataset_iou","test_per_image_acc","test_per_image_f1","test_per_image_iou","train_dataset_acc","train_dataset_f1","train_dataset_iou","train_per_image_acc","train_per_image_f1","train_per_image_iou","trainer/global_step","valid_dataset_acc","valid_dataset_f1","valid_dataset_iou","valid_per_image_acc","valid_per_image_f1","valid_per_image_iou","test_acc_clas","test_loss_mom","test_loss_round","train_acc_clas","train_loss_mom","train_loss_round","valid_acc_clas","valid_loss_mom","valid_loss_round"
"experiment1_uncorrected_lm_r3_unet","finished","-","","","2025-05-19T00:33:53.000Z","384","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/validation_lm.csv","experiment1","0","64","NETs","100","128","10","/data/GitHub/first_year_exam/data/test_lm.csv","/data/GitHub/first_year_exam/data/train_lm.csv","false","false","unet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_uncorrected_lm_r3_unet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","","","","","","","144","0.9775533080101012","0.9213159084320068","0.8545577526092529","0.9775533080101012","0.8560243844985962","0.7983505725860596","0.9977134466171264","0.987648069858551","0.9755978584289552","0.9977134466171264","0.9748749136924744","0.9580398201942444","720","0.9945271611213684","0.9802241325378418","0.9613370895385742","0.9945271015167236","0.975438117980957","0.95532888174057","","","","","","","","",""
"experiment1_uncorrected_lm_r3_manet","finished","-","","","2025-05-19T00:26:40.000Z","416","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/validation_lm.csv","experiment1","0","64","NETs","100","128","10","/data/GitHub/first_year_exam/data/test_lm.csv","/data/GitHub/first_year_exam/data/train_lm.csv","false","false","manet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_uncorrected_lm_r3_manet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","","","","","","","158","0.9784320592880248","0.9238706827163696","0.8588720560073853","0.97843199968338","0.862014889717102","0.8026469945907593","0.9977871775627136","0.9880506992340088","0.9763840436935424","0.9977871775627136","0.974470317363739","0.95784193277359","790","0.994329869747162","0.9793705940246582","0.9596952199935912","0.9943298101425172","0.974297285079956","0.953407883644104","","","","","","","","",""
"experiment1_uncorrected_lm_r3_pspnet","finished","-","","","2025-05-19T00:20:43.000Z","345","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/validation_lm.csv","experiment1","0","64","NETs","100","128","10","/data/GitHub/first_year_exam/data/test_lm.csv","/data/GitHub/first_year_exam/data/train_lm.csv","false","false","pspnet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_uncorrected_lm_r3_pspnet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","","","","","","","128","0.976807415485382","0.9172957539558412","0.8475810289382935","0.9768073558807372","0.8417353630065918","0.783730149269104","0.997433602809906","0.9861075282096864","0.972596287727356","0.9974336624145508","0.9731305837631226","0.954634964466095","640","0.9937744140625","0.9774414896965028","0.9560087323188782","0.9937744140625","0.9712417125701904","0.9480597972869872","","","","","","","","",""
"experiment1_uncorrected_lb_r3_deeplabv3plus","finished","-","","","2025-05-19T00:17:49.000Z","162","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/validation_lb.csv","experiment1","0","64","NETs","100","128","10","/data/GitHub/first_year_exam/data/test_lb.csv","/data/GitHub/first_year_exam/data/train_lb.csv","false","false","deeplabv3plus","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_uncorrected_lb_r3_deeplabv3plus","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","","","","","","","58","0.9860091805458068","0.8740696907043457","0.7776551246643066","0.986009120941162","0.80254065990448","0.7175543308258057","0.9914966225624084","0.9564403891563416","0.9165220260620116","0.9914966225624084","0.9252169132232666","0.878415584564209","290","0.9642027616500854","0.7596708536148071","0.6130380034446716","0.9642027020454408","0.7180762887001038","0.6390902996063232","","","","","","","","",""
"experiment1_uncorrected_lb_r3_unet","finished","-","","","2025-05-19T00:14:47.000Z","170","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/validation_lb.csv","experiment1","0","64","NETs","100","128","10","/data/GitHub/first_year_exam/data/test_lb.csv","/data/GitHub/first_year_exam/data/train_lb.csv","false","false","unet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_uncorrected_lb_r3_unet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","","","","","","","62","0.9848861694335938","0.8664577603340149","0.765995979309082","0.9848860502243042","0.793406069278717","0.7045332193374634","0.9926095604896544","0.9617629647254944","0.9263426661491394","0.9926095008850098","0.9333257675170898","0.8912568688392639","310","0.9618414640426636","0.7407333850860596","0.5905182361602783","0.9618414044380188","0.6948969960212708","0.6183173656463623","","","","","","","","",""
"experiment1_uncorrected_lb_r3_manet","finished","-","","","2025-05-19T00:12:00.000Z","150","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/validation_lb.csv","experiment1","0","64","NETs","100","128","10","/data/GitHub/first_year_exam/data/test_lb.csv","/data/GitHub/first_year_exam/data/train_lb.csv","false","false","manet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_uncorrected_lb_r3_manet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","","","","","","","54","0.9862501621246338","0.8696755766868591","0.7699387073516846","0.9862501621246338","0.7485392093658447","0.6628398299217224","0.9877851009368896","0.9372100830078124","0.8818758726119995","0.9877851009368896","0.8929054737091064","0.8330622911453247","270","0.9593677520751952","0.7162641882896423","0.558168888092041","0.9593677520751952","0.6953842639923096","0.6206622123718262","","","","","","","","",""
"experiment1_uncorrected_lb_r3_pspnet","finished","-","","","2025-05-19T00:08:55.000Z","173","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/validation_lb.csv","experiment1","0","64","NETs","100","128","10","/data/GitHub/first_year_exam/data/test_lb.csv","/data/GitHub/first_year_exam/data/train_lb.csv","false","false","pspnet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_uncorrected_lb_r3_pspnet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","","","","","","","63","0.9864099621772766","0.8744703531265259","0.7780331373214722","0.9864099025726318","0.8139195442199707","0.7382006049156189","0.9921433925628662","0.9593884944915771","0.9219470024108888","0.9921433329582214","0.9252183437347412","0.8795803785324097","315","0.9676900506019592","0.7689929008483887","0.6260755062103271","0.9676899909973145","0.7291073799133301","0.6576992273330688","","","","","","","","",""
"experiment1_uncorrected_nl_r3_deeplabv3plus","finished","-","","","2025-05-19T00:06:59.000Z","104","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/validation_nl.csv","experiment1","0","64","NETs","100","128","10","/data/GitHub/first_year_exam/data/test_nl.csv","/data/GitHub/first_year_exam/data/train_nl.csv","false","false","deeplabv3plus","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_uncorrected_nl_r3_deeplabv3plus","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","","","","","","","35","0.9184625148773192","0.6136300563812256","0.442672997713089","0.9184625148773192","0.573486864566803","0.4743562340736389","0.9892961978912354","0.9399672150611876","0.8867415189743042","0.9892961978912354","0.8912619352340698","0.8358302116394043","175","0.949276328086853","0.7107145190238953","0.5530338883399963","0.949276328086853","0.6709534525871277","0.5645979642868042","","","","","","","","",""
"experiment1_uncorrected_nl_r3_unet","finished","-","","","2025-05-19T00:04:49.000Z","118","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/validation_nl.csv","experiment1","0","64","NETs","100","128","10","/data/GitHub/first_year_exam/data/test_nl.csv","/data/GitHub/first_year_exam/data/train_nl.csv","false","false","unet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_uncorrected_nl_r3_unet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","","","","","","","40","0.9258046746253968","0.6157569885253906","0.4450896978378296","0.9258046746253968","0.5607789754867554","0.4631018340587616","0.991195559501648","0.9515676498413086","0.9076272249221802","0.9911954998970032","0.9113657474517822","0.8647016882896423","200","0.9485410451889038","0.6968582272529602","0.5362372994422913","0.9485410451889038","0.6589850187301636","0.5510175228118896","","","","","","","","",""
"experiment1_uncorrected_nl_r3_manet","finished","-","","","2025-05-19T00:02:36.000Z","117","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/validation_nl.csv","experiment1","0","64","NETs","100","128","10","/data/GitHub/first_year_exam/data/test_nl.csv","/data/GitHub/first_year_exam/data/train_nl.csv","false","false","manet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_uncorrected_nl_r3_manet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","","","","","","","40","0.9229226112365724","0.625473141670227","0.45516395568847656","0.9229226112365724","0.5981835722923279","0.4980615973472595","0.9912848472595216","0.9520993232727052","0.908588171005249","0.9912849068641664","0.913865089416504","0.8654265999794006","200","0.9498835802078248","0.7170714139938354","0.5613061785697937","0.9498835802078248","0.6758437156677246","0.5600244998931885","","","","","","","","",""
"experiment1_uncorrected_nl_r3_pspnet","finished","-","","","2025-05-18T23:59:58.000Z","146","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/validation_nl.csv","experiment1","0","64","NETs","100","128","10","/data/GitHub/first_year_exam/data/test_nl.csv","/data/GitHub/first_year_exam/data/train_nl.csv","false","false","pspnet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_uncorrected_nl_r3_pspnet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","","","","","","","52","0.9157091975212096","0.6102545261383057","0.4392739534378052","0.9157091379165648","0.5759190320968628","0.47218602895736694","0.9935925602912904","0.9645358324050904","0.9315008521080016","0.9935925006866456","0.9317413568496704","0.8946133852005005","260","0.951055645942688","0.7354998588562012","0.5823509693145752","0.951055645942688","0.6962868571281433","0.576491117477417","","","","","","","","",""
"experiment1_uncorrected_l_r3_deeplabv3plus","finished","-","","","2025-05-18T23:56:58.000Z","168","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/validation_l.csv","experiment1","0","64","NETs","100","128","10","/data/GitHub/first_year_exam/data/test_l.csv","/data/GitHub/first_year_exam/data/train_l.csv","false","false","deeplabv3plus","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_uncorrected_l_r3_deeplabv3plus","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","","","","","","","61","0.974793553352356","0.7888171672821045","0.6517934799194336","0.974793553352356","0.7781549692153931","0.6910233497619629","0.9939907789230348","0.9682201147079468","0.9383978843688964","0.9939907789230348","0.9401411414146424","0.9048266410827636","305","0.9685099720954896","0.819686770439148","0.6948161125183105","0.9685099124908448","0.7498490810394287","0.6787869334220886","","","","","","","","",""
"experiment1_uncorrected_l_r3_unet","finished","-","","","2025-05-18T23:53:42.000Z","184","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/validation_l.csv","experiment1","0","64","NETs","100","128","10","/data/GitHub/first_year_exam/data/test_l.csv","/data/GitHub/first_year_exam/data/train_l.csv","false","false","unet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_uncorrected_l_r3_unet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","","","","","","","67","0.975518763065338","0.8011565208435059","0.6683657169342041","0.9755187034606934","0.7772833108901978","0.6860990524291992","0.99454665184021","0.971299409866333","0.9442020654678344","0.9945467114448548","0.9438638687133788","0.913261890411377","335","0.9678519368171692","0.8179067373275757","0.6925104856491089","0.9678519368171692","0.7548724412918091","0.6864023208618164","","","","","","","","",""
"experiment1_uncorrected_l_r3_manet","finished","-","","","2025-05-18T23:51:12.000Z","133","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/validation_l.csv","experiment1","0","64","NETs","100","128","10","/data/GitHub/first_year_exam/data/test_l.csv","/data/GitHub/first_year_exam/data/train_l.csv","false","false","manet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_uncorrected_l_r3_manet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","","","","","","","46","0.9747445583343506","0.8083474636077881","0.6783501505851746","0.9747445583343506","0.7715855240821838","0.6751784086227417","0.9921990633010864","0.9585779905319214","0.9204518795013428","0.9921990633010864","0.9232215881347656","0.8823310136795044","230","0.9653127193450928","0.8162437081336975","0.6901355385780334","0.9653127193450928","0.7271915674209595","0.6472188830375671","","","","","","","","",""
"experiment1_uncorrected_l_r3_pspnet","finished","-","","","2025-05-18T23:48:40.000Z","140","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/validation_l.csv","experiment1","0","64","NETs","100","128","10","/data/GitHub/first_year_exam/data/test_l.csv","/data/GitHub/first_year_exam/data/train_l.csv","false","false","pspnet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_uncorrected_l_r3_pspnet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","","","","","","","50","0.9761124849319458","0.8063193559646606","0.6757341027259827","0.9761124849319458","0.7750768065452576","0.6875003576278687","0.9932196140289308","0.9642592668533324","0.9310183525085448","0.9932196140289308","0.9344782829284668","0.8956667184829712","250","0.9675787091255188","0.8197983503341675","0.6954545974731445","0.967578649520874","0.7358644008636475","0.6647027134895325","","","","","","","","",""
"experiment1_uncorrected_lm_r2_deeplabv3plus","finished","-","","","2025-05-18T23:42:50.000Z","337","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/validation_lm.csv","experiment1","0","64","NETs","100","128","10","/data/GitHub/first_year_exam/data/test_lm.csv","/data/GitHub/first_year_exam/data/train_lm.csv","false","false","deeplabv3plus","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_uncorrected_lm_r2_deeplabv3plus","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","","","","","","","126","0.977536916732788","0.9212911128997804","0.8545181751251221","0.9775368571281432","0.8561571836471558","0.7999711036682129","0.9973032474517822","0.9853469133377076","0.9711179733276368","0.9973032474517822","0.9725035429000854","0.952674686908722","630","0.9938312768936156","0.9778638482093812","0.9568091630935668","0.9938312768936156","0.972815990447998","0.950149416923523","","","","","","","","",""
"experiment1_uncorrected_lm_r2_unet","finished","-","","","2025-05-18T23:36:53.000Z","345","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/validation_lm.csv","experiment1","0","64","NETs","100","128","10","/data/GitHub/first_year_exam/data/test_lm.csv","/data/GitHub/first_year_exam/data/train_lm.csv","false","false","unet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_uncorrected_lm_r2_unet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","","","","","","","130","0.9755948781967164","0.9152271747589112","0.8438894152641296","0.9755948781967164","0.841285765171051","0.784016489982605","0.9975480437278748","0.9867925643920898","0.973929762840271","0.9975480437278748","0.9735760688781738","0.9561519622802734","650","0.9941452741622924","0.978775918483734","0.9585909843444824","0.9941452741622924","0.9735928177833556","0.952523708343506","","","","","","","","",""
"experiment1_uncorrected_lm_r2_manet","finished","-","","","2025-05-18T23:29:39.000Z","417","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/validation_lm.csv","experiment1","0","64","NETs","100","128","10","/data/GitHub/first_year_exam/data/test_lm.csv","/data/GitHub/first_year_exam/data/train_lm.csv","false","false","manet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_uncorrected_lm_r2_manet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","","","","","","","158","0.9767273664474488","0.9171899557113647","0.8473626375198364","0.9767273664474488","0.8539683818817139","0.7942517995834351","0.9975863695144652","0.9869565963745116","0.974250078201294","0.9975863695144652","0.9715865850448608","0.953934907913208","790","0.9936562776565552","0.9765209555625916","0.9543482065200806","0.9936562180519104","0.9697537422180176","0.9491399526596068","","","","","","","","",""
"experiment1_uncorrected_lm_r2_pspnet","finished","-","","","2025-05-18T23:22:16.000Z","431","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/validation_lm.csv","experiment1","0","64","NETs","100","128","10","/data/GitHub/first_year_exam/data/test_lm.csv","/data/GitHub/first_year_exam/data/train_lm.csv","false","false","pspnet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_uncorrected_lm_r2_pspnet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","","","","","","","162","0.977178692817688","0.9197130799293518","0.8518524169921875","0.977178692817688","0.8596888780593872","0.8044724464416504","0.9979809522628784","0.9891023635864258","0.97843998670578","0.9979808330535888","0.978158175945282","0.961979329586029","810","0.9944074153900146","0.979426085948944","0.9598463177680968","0.9944074153900146","0.974153995513916","0.953980565071106","","","","","","","","",""
"experiment1_uncorrected_lb_r2_deeplabv3plus","finished","-","","","2025-05-18T23:19:21.000Z","163","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/validation_lb.csv","experiment1","0","64","NETs","100","128","10","/data/GitHub/first_year_exam/data/test_lb.csv","/data/GitHub/first_year_exam/data/train_lb.csv","false","false","deeplabv3plus","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_uncorrected_lb_r2_deeplabv3plus","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","","","","","","","59","0.98660409450531","0.8745193481445312","0.7784684896469116","0.98660409450531","0.7693343162536621","0.697333812713623","0.9919282793998718","0.9586405754089355","0.9205712080001832","0.9919283390045166","0.9289718866348268","0.8863849639892578","295","0.9642654657363892","0.7425765991210938","0.5931538939476013","0.9642654061317444","0.6969869136810303","0.6297158598899841","","","","","","","","",""
"experiment1_uncorrected_lb_r2_unet","finished","-","","","2025-05-18T23:15:48.000Z","201","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/validation_lb.csv","experiment1","0","64","NETs","100","128","10","/data/GitHub/first_year_exam/data/test_lb.csv","/data/GitHub/first_year_exam/data/train_lb.csv","false","false","unet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_uncorrected_lb_r2_unet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","","","","","","","75","0.9853097200393676","0.8688687682151794","0.7702300548553467","0.9853097200393676","0.7959716320037842","0.7128245830535889","0.993959367275238","0.9688256978988647","0.9395853281021118","0.9939594268798828","0.9425805807113647","0.9100645780563354","375","0.9658896327018738","0.7676024436950684","0.6257939338684082","0.965889573097229","0.7341545820236206","0.6585842370986938","","","","","","","","",""
"experiment1_uncorrected_lb_r2_manet","finished","-","","","2025-05-18T23:13:01.000Z","150","","false","/data/GitHub/first_year_exam/data/data_uncorrected","/data/GitHub/first_year_exam/data/validation_lb.csv","experiment1","0","64","NETs","100","128","10","/data/GitHub/first_year_exam/data/test_lb.csv","/data/GitHub/first_year_exam/data/train_lb.csv","false","false","manet","PSPNet","false","resnet34","imagenet","3","5","1","attention_unet","64","2","true","200","0.1","cuda:0","[0.0002818244106728816,0.6997443448962491,0.03218500222273938,0.09628542892937604,0.14095661371987137,0.030546785821091195]","3","0.1","tversky","0.001","2","adamw","15","false","default","/data/GitHub/first_year_exam/results/experiment1/experiment1_uncorrected_lb_r2_manet","/data/GitHub/first_year_exam/results","step_lr","ddp_find_unused_parameters_true","0.001","8","","","","","","","54","0.9856162071228028","0.8589727878570557","0.7544193863868713","0.9856162071228028","0.7542057037353516","0.6688593029975891","0.9879855513572692","0.9383468627929688","0.8839177489280701","0.9879854917526244","0.9041566848754884","0.8450841903686523","270","0.9616916179656982","0.7047010064125061","0.5474644899368286","0.9616916179656982","0.655030369758606","0.5690685510635376","","","","","","","","",""
